customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06516,Female,0,Yes,Yes,55,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.83,1750.7,1
CUST-06517,Female,1,Yes,No,38,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,85.45,3249.49,1
CUST-06518,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,75.11,5636.25,0
CUST-06519,Male,1,Yes,No,5,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,69.87,368.52,0
CUST-06520,Female,0,No,Yes,7,No,DSL,No,No internet service,Two year,Yes,Electronic check,118.0,743.48,0
CUST-06521,Female,0,Yes,No,7,Yes,DSL,No,No,One year,Yes,Bank transfer,100.26,702.53,0
CUST-06522,Male,0,No,Yes,47,No phone service,Fiber optic,No,Yes,Month-to-month,No,Credit card,89.05,3963.72,1
CUST-06523,Male,0,No,No,6,No,No,No,No,One year,No,Credit card,20.14,129.9,0
CUST-06524,Male,0,No,No,2,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,66.79,124.31,0
CUST-06525,Female,1,No,Yes,72,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer,73.96,5502.4,0
CUST-06526,Male,0,Yes,Yes,1,Yes,DSL,No internet service,Yes,Two year,No,Credit card,52.54,50.08,0
CUST-06527,Female,0,No,Yes,54,No,Fiber optic,No,Yes,Two year,No,Credit card,116.19,6094.24,0
CUST-06528,Male,0,No,Yes,13,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,66.54,941.24,0
CUST-06529,Male,0,Yes,No,55,Yes,DSL,No,No internet service,Month-to-month,No,Bank transfer,28.15,1467.88,1
CUST-06530,Female,0,Yes,No,24,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,35.08,773.72,0
CUST-06531,Male,0,No,No,69,Yes,Fiber optic,No,No,Two year,No,Electronic check,118.0,7440.62,0
CUST-06532,Female,0,No,No,72,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,52.4,3776.28,0
CUST-06533,Male,0,Yes,Yes,1,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,18.0,18.51,0
CUST-06534,Female,0,No,Yes,2,No,DSL,No,No internet service,One year,Yes,Credit card,47.02,90.79,0
CUST-06535,Female,0,No,No,8,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,18.0,149.48,0
CUST-06536,Male,0,No,No,33,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,92.52,2785.11,1
CUST-06537,Male,0,No,Yes,65,Yes,No,No,No,Two year,Yes,Bank transfer,18.0,1253.62,0
CUST-06538,Female,0,Yes,No,18,No,No,No internet service,No,Month-to-month,Yes,Mailed check,22.93,438.87,0
CUST-06539,Male,0,Yes,No,28,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,65.12,2000.41,0
CUST-06540,Female,0,Yes,Yes,6,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,98.28,641.16,0
CUST-06541,Female,0,No,Yes,49,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,62.92,2994.41,0
CUST-06542,Male,0,Yes,Yes,72,No,DSL,No,No,Two year,No,Credit card,27.27,1923.89,0
CUST-06543,Female,0,Yes,Yes,9,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,70.48,665.52,1
CUST-06544,Male,0,No,No,20,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,50.97,944.8,0
CUST-06545,Male,0,No,No,2,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,98.98,190.6,0
CUST-06546,Female,0,No,No,24,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,90.64,2009.4,0
CUST-06547,Female,0,No,No,20,Yes,Fiber optic,No,No,One year,No,Electronic check,48.89,968.98,0
CUST-06548,Male,0,Yes,No,4,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,88.39,357.24,0
CUST-06549,Female,0,No,No,17,No,No,No,No,Month-to-month,Yes,Electronic check,73.14,1171.55,1
CUST-06550,Female,0,No,Yes,12,No,No,No,No,One year,No,Mailed check,106.0,1151.58,0
CUST-06551,Male,0,Yes,Yes,22,No,No,Yes,No internet service,Two year,Yes,Mailed check,87.12,2000.73,0
CUST-06552,Male,0,Yes,No,26,No,DSL,No,No,Month-to-month,No,Electronic check,81.41,1913.46,1
CUST-06553,Male,1,Yes,Yes,1,No,Fiber optic,No,No,One year,No,Bank transfer,104.84,114.77,0
CUST-06554,Female,0,Yes,Yes,42,No phone service,Fiber optic,No internet service,No,Two year,Yes,Mailed check,65.46,2596.24,0
CUST-06555,Female,0,No,Yes,37,Yes,No,Yes,No internet service,One year,No,Electronic check,41.81,1597.68,0
CUST-06556,Male,0,Yes,Yes,13,No phone service,DSL,Yes,No,One year,No,Bank transfer,71.03,911.34,0
CUST-06557,Male,1,Yes,Yes,1,No,DSL,No internet service,No,One year,Yes,Electronic check,54.34,49.55,0
CUST-06558,Male,1,Yes,Yes,42,No,DSL,No,No,Month-to-month,No,Bank transfer,83.13,3472.04,0
CUST-06559,Male,0,Yes,Yes,72,No,No,Yes,No internet service,One year,Yes,Credit card,66.86,4830.06,0
CUST-06560,Female,0,Yes,Yes,8,No,No,Yes,No,Two year,Yes,Bank transfer,77.09,660.47,0
CUST-06561,Female,0,Yes,Yes,11,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,28.88,332.44,1
CUST-06562,Male,0,No,Yes,6,No,No,No,Yes,Two year,No,Bank transfer,80.25,440.99,0
CUST-06563,Female,0,No,Yes,25,No,DSL,Yes,No internet service,One year,Yes,Credit card,26.44,622.55,0
CUST-06564,Female,1,Yes,Yes,5,No,DSL,Yes,No,Month-to-month,No,Electronic check,93.85,451.6,1
CUST-06565,Female,0,Yes,No,13,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,93.9,1127.05,0
CUST-06566,Male,1,Yes,No,35,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,75.44,2617.64,1
CUST-06567,Male,1,No,No,24,No,DSL,No,No,Two year,Yes,Credit card,74.3,1955.92,0
CUST-06568,Female,0,Yes,Yes,14,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.29,818.44,0
CUST-06569,Male,0,Yes,Yes,16,No,Fiber optic,Yes,No,Two year,Yes,Credit card,46.9,786.7,1
CUST-06570,Male,0,Yes,No,24,No,No,No,No,Month-to-month,Yes,Bank transfer,64.55,1605.88,0
CUST-06571,Female,0,Yes,No,1,No,DSL,Yes,Yes,One year,Yes,Mailed check,118.0,126.26,0
CUST-06572,Female,0,Yes,No,2,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,71.88,135.59,0
CUST-06573,Male,0,No,No,63,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,24.63,1630.46,0
CUST-06574,Female,0,Yes,Yes,2,No,No,No,No,One year,No,Electronic check,18.0,38.75,0
CUST-06575,Female,0,No,No,36,Yes,DSL,No,No,Month-to-month,No,Electronic check,21.86,735.26,1
CUST-06576,Female,0,Yes,Yes,72,No phone service,Fiber optic,No,Yes,Two year,No,Electronic check,53.67,3745.84,0
CUST-06577,Male,0,Yes,No,9,No phone service,DSL,Yes,No,One year,Yes,Mailed check,102.97,1013.86,0
CUST-06578,Female,0,No,Yes,13,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,34.3,470.94,0
CUST-06579,Female,0,No,No,25,No phone service,DSL,No,No,Two year,No,Electronic check,107.65,2574.23,0
CUST-06580,Male,0,Yes,Yes,64,No,DSL,No,No,Month-to-month,No,Bank transfer,70.38,4561.92,0
CUST-06581,Male,1,Yes,No,72,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,79.5,5614.47,0
CUST-06582,Male,0,No,No,40,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,78.68,3140.88,0
CUST-06583,Male,0,No,No,2,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,82.72,160.65,0
CUST-06584,Female,0,No,No,33,Yes,DSL,No,No internet service,Month-to-month,Yes,Mailed check,52.66,1661.09,0
CUST-06585,Male,0,No,No,15,No phone service,No,No,No internet service,Month-to-month,No,Electronic check,18.0,279.44,0
CUST-06586,Male,0,Yes,No,19,Yes,DSL,Yes,No internet service,One year,No,Electronic check,47.35,949.77,0
CUST-06587,Male,0,Yes,No,1,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,38.36,41.23,0
CUST-06588,Female,0,No,Yes,6,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,74.32,415.18,0
CUST-06589,Male,0,Yes,No,46,No,No,No,No,Two year,No,Mailed check,71.58,3505.29,0
CUST-06590,Male,0,No,No,18,Yes,DSL,No internet service,No internet service,One year,No,Mailed check,56.83,972.78,0
CUST-06591,Female,0,Yes,Yes,10,Yes,No,No,Yes,Month-to-month,Yes,Credit card,117.67,1159.6,1
CUST-06592,Female,0,No,Yes,14,No,No,No,No,Month-to-month,Yes,Credit card,45.78,692.38,0
CUST-06593,Female,1,Yes,Yes,57,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,18.0,1016.66,0
CUST-06594,Female,0,No,Yes,41,No phone service,DSL,No,No,Two year,No,Mailed check,68.58,2641.42,0
CUST-06595,Female,0,No,No,9,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,100.68,844.48,0
CUST-06596,Female,0,No,No,3,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,73.61,219.64,0
CUST-06597,Female,0,No,Yes,8,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,54.3,457.22,0
CUST-06598,Male,0,Yes,Yes,72,No,No,No,No,One year,Yes,Mailed check,72.21,5716.13,0
CUST-06599,Male,0,No,No,26,No,DSL,No,No internet service,One year,Yes,Mailed check,118.0,3244.35,0
CUST-06600,Male,0,Yes,No,22,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,38.75,916.78,0
CUST-06601,Female,0,Yes,No,27,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,65.93,1868.34,0
CUST-06602,Female,0,No,Yes,13,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,85.1,1193.79,0
CUST-06603,Male,0,No,Yes,49,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,72.62,3256.84,0
CUST-06604,Female,0,Yes,Yes,22,No,DSL,No internet service,No,One year,Yes,Electronic check,57.56,1375.21,0
CUST-06605,Male,0,Yes,No,3,Yes,DSL,No,No,Two year,Yes,Credit card,52.21,153.38,0
CUST-06606,Male,0,Yes,Yes,4,No,DSL,Yes,Yes,One year,Yes,Electronic check,56.44,244.8,0
CUST-06607,Male,0,Yes,Yes,23,Yes,Fiber optic,No,No,One year,Yes,Electronic check,80.96,1704.08,1
CUST-06608,Female,1,No,No,72,No,No,Yes,No,Two year,Yes,Bank transfer,79.21,5948.63,0
CUST-06609,Male,0,Yes,Yes,11,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,118.0,1359.18,0
CUST-06610,Female,0,No,No,61,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,18.9,1267.48,1
CUST-06611,Male,0,Yes,No,43,No,DSL,No,No internet service,Month-to-month,No,Electronic check,117.74,5335.05,0
CUST-06612,Male,0,Yes,No,8,Yes,DSL,No,No internet service,Two year,No,Mailed check,58.87,459.9,0
CUST-06613,Male,0,Yes,Yes,1,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,62.28,62.99,0
CUST-06614,Female,0,No,No,3,No,DSL,No,No,Two year,Yes,Credit card,90.76,265.01,0
CUST-06615,Male,0,No,No,39,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,90.57,3317.48,0
CUST-06616,Male,0,Yes,No,6,Yes,No,No,No,Two year,Yes,Electronic check,99.7,568.11,0
CUST-06617,Female,0,Yes,No,13,No,Fiber optic,Yes,No,One year,No,Mailed check,106.24,1304.33,0
CUST-06618,Male,0,Yes,No,20,Yes,Fiber optic,No internet service,Yes,One year,No,Credit card,63.81,1288.66,0
CUST-06619,Male,0,No,Yes,38,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,106.63,4381.09,0
CUST-06620,Male,0,Yes,Yes,3,Yes,DSL,No,No,Two year,No,Bank transfer,46.13,149.81,1
CUST-06621,Male,0,No,Yes,15,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,55.84,763.01,1
CUST-06622,Female,0,No,No,19,No,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,59.54,1036.21,1
CUST-06623,Male,0,Yes,No,23,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,49.2,1073.92,1
CUST-06624,Male,0,Yes,Yes,51,No,DSL,No,No,Two year,No,Bank transfer,66.8,3239.91,0
CUST-06625,Female,0,No,No,5,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,91.89,422.22,0
CUST-06626,Female,0,No,Yes,49,No phone service,Fiber optic,No,No,One year,No,Credit card,84.54,4050.05,0
CUST-06627,Male,0,Yes,No,35,No,DSL,Yes,Yes,One year,No,Electronic check,46.6,1659.62,0
CUST-06628,Male,0,No,No,24,No,Fiber optic,No internet service,No,Two year,No,Mailed check,44.13,1075.68,1
CUST-06629,Male,0,Yes,Yes,36,No,Fiber optic,No,No internet service,One year,Yes,Electronic check,39.34,1428.54,0
CUST-06630,Female,0,Yes,Yes,15,No,DSL,No internet service,No internet service,One year,Yes,Mailed check,67.66,982.15,0
CUST-06631,Female,0,No,Yes,4,No phone service,Fiber optic,No,Yes,One year,Yes,Mailed check,18.0,74.97,0
CUST-06632,Female,0,Yes,No,32,No,DSL,Yes,No,One year,Yes,Electronic check,38.28,1304.95,0
CUST-06633,Male,0,No,No,22,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,51.24,1092.62,1
CUST-06634,Male,0,No,No,30,No,No,No,No,Month-to-month,No,Mailed check,96.66,2659.43,0
CUST-06635,Female,0,Yes,No,12,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,61.03,702.53,0
CUST-06636,Female,1,Yes,Yes,71,No,DSL,No internet service,No,Month-to-month,Yes,Mailed check,95.18,6267.66,0
CUST-06637,Male,0,No,No,26,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,70.63,1824.39,0
CUST-06638,Female,0,No,No,2,No,DSL,Yes,No,One year,No,Mailed check,50.77,94.55,0
CUST-06639,Male,0,Yes,Yes,17,Yes,DSL,No,No,Two year,Yes,Electronic check,52.01,877.6,1
CUST-06640,Female,0,No,Yes,42,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,30.02,1190.49,1
CUST-06641,Male,1,No,Yes,47,Yes,DSL,No,No,One year,No,Credit card,118.0,5810.8,0
CUST-06642,Female,0,Yes,No,20,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,98.32,1780.6,0
CUST-06643,Male,0,No,No,67,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,83.11,5629.34,0
CUST-06644,Female,0,Yes,No,9,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,25.9,217.69,1
CUST-06645,Female,0,Yes,Yes,15,Yes,DSL,Yes,Yes,Two year,No,Electronic check,51.45,694.73,0
CUST-06646,Female,0,No,Yes,68,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,35.74,2609.77,0
CUST-06647,Female,0,Yes,No,67,No phone service,No,Yes,No,Month-to-month,Yes,Electronic check,68.83,4769.81,0
CUST-06648,Female,0,Yes,No,34,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,37.18,1162.72,0
CUST-06649,Female,1,No,No,58,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,44.89,2689.06,0
CUST-06650,Male,1,Yes,No,2,No,Fiber optic,No internet service,No,One year,Yes,Credit card,37.97,77.64,1
CUST-06651,Female,0,No,No,60,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,57.81,3450.12,0
CUST-06652,Male,1,No,Yes,11,No phone service,DSL,Yes,No,One year,No,Electronic check,67.14,726.61,0
CUST-06653,Female,1,Yes,No,5,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,58.6,315.68,1
CUST-06654,Female,0,No,Yes,8,Yes,No,No internet service,No internet service,Two year,No,Electronic check,110.99,842.66,0
CUST-06655,Male,0,No,No,16,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.33,1400.21,1
CUST-06656,Male,0,No,No,8,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,41.51,320.73,0
CUST-06657,Male,0,Yes,Yes,11,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,74.77,867.08,0
CUST-06658,Female,1,Yes,No,4,Yes,Fiber optic,No,No,Two year,No,Electronic check,43.98,190.57,0
CUST-06659,Female,1,Yes,No,10,Yes,No,No,No,One year,Yes,Mailed check,53.15,568.68,0
CUST-06660,Male,1,No,Yes,25,No,Fiber optic,No,No,Two year,Yes,Mailed check,79.38,2102.66,0
CUST-06661,Male,0,No,No,17,No,No,No,Yes,Month-to-month,Yes,Bank transfer,84.97,1585.12,0
CUST-06662,Male,0,No,Yes,12,Yes,DSL,Yes,Yes,One year,No,Electronic check,47.38,590.98,0
CUST-06663,Female,0,Yes,Yes,41,Yes,No,No internet service,No,One year,No,Credit card,31.85,1371.42,0
CUST-06664,Male,0,Yes,No,67,Yes,DSL,Yes,No internet service,One year,No,Bank transfer,67.63,4968.75,0
CUST-06665,Male,0,No,No,42,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card,78.04,2954.49,0
CUST-06666,Female,1,No,Yes,12,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,45.85,564.95,0
CUST-06667,Male,1,No,Yes,40,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,89.5,3751.1,1
CUST-06668,Female,0,Yes,No,4,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,84.18,364.86,1
CUST-06669,Male,0,Yes,Yes,4,No phone service,No,No internet service,Yes,Two year,No,Bank transfer,45.41,195.58,0
CUST-06670,Male,1,Yes,Yes,12,No,Fiber optic,No,No internet service,Two year,No,Electronic check,98.9,1267.97,1
CUST-06671,Male,0,No,Yes,49,No phone service,No,No,Yes,Month-to-month,Yes,Credit card,99.82,5327.27,1
CUST-06672,Male,0,Yes,Yes,8,No,No,No,Yes,Two year,No,Credit card,118.0,951.06,0
CUST-06673,Male,0,No,No,1,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.35,104.88,1
CUST-06674,Female,0,Yes,No,4,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,37.92,136.85,0
CUST-06675,Male,0,Yes,No,58,No,DSL,No,No,Month-to-month,No,Electronic check,92.75,5427.53,0
CUST-06676,Male,0,Yes,Yes,30,No,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,91.39,2706.21,0
CUST-06677,Male,0,Yes,No,8,Yes,Fiber optic,No,No,One year,No,Bank transfer,54.55,432.14,0
CUST-06678,Male,0,No,Yes,24,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,78.65,1850.0,1
CUST-06679,Female,1,No,Yes,22,No,Fiber optic,No,No,One year,Yes,Electronic check,18.0,429.08,0
CUST-06680,Male,1,No,No,31,No,DSL,Yes,No,Month-to-month,No,Electronic check,18.0,542.28,1
CUST-06681,Female,1,Yes,Yes,7,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,134.98,1
CUST-06682,Female,0,No,Yes,59,No,DSL,No,No internet service,Month-to-month,No,Electronic check,76.68,4888.64,1
CUST-06683,Female,0,Yes,No,11,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,78.1,859.01,1
CUST-06684,Female,0,No,No,35,No,DSL,No,Yes,Two year,No,Bank transfer,56.78,1966.21,0
CUST-06685,Male,0,No,Yes,1,No,Fiber optic,No,No internet service,One year,Yes,Mailed check,116.64,122.73,0
CUST-06686,Female,1,Yes,No,13,No,DSL,No internet service,No,Month-to-month,No,Bank transfer,94.61,1281.09,1
CUST-06687,Male,0,No,No,13,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,18.0,225.98,0
CUST-06688,Female,0,Yes,Yes,23,No,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,59.84,1266.92,0
CUST-06689,Female,1,No,No,2,No,DSL,No,No,Month-to-month,Yes,Bank transfer,36.81,70.16,1
CUST-06690,Female,0,Yes,Yes,46,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,77.42,3298.51,0
CUST-06691,Female,0,Yes,Yes,7,No,No,No,No,Month-to-month,No,Mailed check,64.08,430.15,1
CUST-06692,Female,0,No,No,33,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,38.51,1210.29,0
CUST-06693,Male,0,No,Yes,48,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,115.83,5712.97,0
CUST-06694,Male,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,66.72,1746.84,0
CUST-06695,Male,0,Yes,No,40,Yes,DSL,Yes,No,Two year,No,Mailed check,52.52,2178.84,0
CUST-06696,Female,0,Yes,Yes,32,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,57.41,1993.88,1
CUST-06697,Female,0,No,Yes,13,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,113.56,1560.17,1
CUST-06698,Male,0,No,No,49,Yes,DSL,No,No,Month-to-month,No,Electronic check,92.34,4730.87,1
CUST-06699,Female,1,No,No,10,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.13,590.97,1
CUST-06700,Female,0,Yes,No,25,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.24,850.13,0
CUST-06701,Female,0,Yes,No,41,No,DSL,Yes,No,Month-to-month,No,Credit card,39.91,1749.63,0
CUST-06702,Male,0,Yes,Yes,14,Yes,DSL,No,No,Two year,No,Bank transfer,50.54,764.93,0
CUST-06703,Male,0,No,Yes,10,No,Fiber optic,Yes,No,One year,Yes,Mailed check,80.21,794.38,0
CUST-06704,Female,0,No,Yes,18,No phone service,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,87.7,1423.6,0
CUST-06705,Male,0,Yes,Yes,51,No,No,Yes,Yes,Month-to-month,No,Mailed check,43.23,2333.72,0
CUST-06706,Female,0,Yes,No,72,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.02,6133.92,1
CUST-06707,Male,0,Yes,Yes,23,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,37.74,782.93,0
CUST-06708,Male,0,No,Yes,32,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,46.65,1583.86,0
CUST-06709,Male,0,No,No,70,Yes,No,No,Yes,Month-to-month,No,Bank transfer,21.51,1510.94,0
CUST-06710,Male,0,No,Yes,3,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,20.62,64.15,0
CUST-06711,Female,0,No,Yes,7,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,37.42,283.66,0
CUST-06712,Male,0,No,Yes,37,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,64.23,2396.08,0
CUST-06713,Male,0,Yes,Yes,52,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.18,1830.53,1
CUST-06714,Female,0,Yes,No,58,No,DSL,No,No,Month-to-month,Yes,Electronic check,109.94,6109.55,0
CUST-06715,Female,0,Yes,Yes,16,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,37.03,569.4,1
CUST-06716,Male,0,No,Yes,2,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,70.52,149.4,0
CUST-06717,Female,0,No,No,17,No,Fiber optic,No,No,Month-to-month,No,Electronic check,104.61,1760.24,1
CUST-06718,Male,0,No,Yes,7,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.78,442.53,1
CUST-06719,Male,0,No,No,10,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,54.08,496.94,1
CUST-06720,Male,0,Yes,No,44,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,69.41,3037.5,0
CUST-06721,Male,1,No,Yes,2,Yes,No,No,No,Month-to-month,Yes,Credit card,48.15,95.63,1
CUST-06722,Female,1,Yes,No,52,Yes,No,No,Yes,One year,Yes,Electronic check,34.98,1874.79,0
CUST-06723,Female,0,No,Yes,16,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,83.38,1326.36,0
CUST-06724,Male,0,Yes,Yes,27,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,47.51,1191.3,0
CUST-06725,Female,0,No,Yes,2,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.1,186.49,1
CUST-06726,Female,0,Yes,No,12,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,88.89,1153.46,0
CUST-06727,Male,0,No,Yes,2,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,69.99,130.45,1
CUST-06728,Male,0,Yes,No,72,Yes,Fiber optic,No,No,Two year,No,Credit card,94.13,7034.57,0
CUST-06729,Male,1,Yes,Yes,49,No,Fiber optic,Yes,Yes,Two year,No,Mailed check,48.68,2430.1,0
CUST-06730,Male,0,Yes,No,18,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,88.51,1672.39,0
CUST-06731,Female,0,No,Yes,7,No,Fiber optic,No,No,One year,No,Mailed check,88.36,575.3,0
CUST-06732,Male,0,Yes,No,72,No,No,Yes,No internet service,Month-to-month,No,Electronic check,55.96,4384.98,1
CUST-06733,Male,1,Yes,No,12,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,52.11,640.45,1
CUST-06734,Female,0,Yes,Yes,5,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer,74.87,400.34,0
CUST-06735,Male,0,No,No,24,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,118.0,2688.48,1
CUST-06736,Male,0,No,No,72,Yes,DSL,No,No,Month-to-month,Yes,Credit card,58.03,4378.22,0
CUST-06737,Female,1,No,No,1,No,DSL,No,No internet service,One year,No,Credit card,51.48,54.37,0
CUST-06738,Female,0,No,No,8,Yes,Fiber optic,No,Yes,One year,No,Electronic check,100.35,786.33,0
CUST-06739,Male,0,No,Yes,72,No,DSL,No,No internet service,Two year,No,Bank transfer,67.04,4714.85,1
CUST-06740,Male,0,No,No,5,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,90.98,469.26,0
CUST-06741,Female,0,Yes,No,3,Yes,Fiber optic,No,No,One year,No,Mailed check,109.24,301.07,0
CUST-06742,Male,1,No,No,25,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,18.0,471.21,1
CUST-06743,Female,0,No,No,59,No,DSL,No,No,Month-to-month,Yes,Credit card,63.87,3423.82,0
CUST-06744,Female,0,No,Yes,19,No,Fiber optic,No,No internet service,One year,No,Bank transfer,58.11,1035.77,1
CUST-06745,Male,0,No,Yes,72,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,36.13,2686.76,0
CUST-06746,Female,1,No,No,34,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer,18.0,562.83,0
CUST-06747,Male,0,Yes,No,2,No phone service,No,No internet service,Yes,Two year,Yes,Mailed check,18.0,39.4,0
CUST-06748,Female,0,No,No,72,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,68.13,5266.78,0
CUST-06749,Female,0,Yes,Yes,15,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,48.98,753.26,1
